LocationId,count,LON,LAT,NOM_SITE
416,27,2.321888,48.868132,OSMSLA_CONCORDE_RF
417,3,2.321977,48.842086,"TOUR_MONTPARNASSE_20E_ETAGE_INDOOR, OSM_ERAMET_PARIS_INDOOR"
418,18,2.322021,48.87693,CESAR_CAIRE
419,27,2.322159,48.826349,SQUARE_CHATILLON
420,27,2.3221540000000003,48.889926,RUE_LACROIX
421,2,2.322237,48.83868,MGC_DARTY_MONTPARNASSE_PDV3
422,6,2.322241,48.872778000000004,OSM_SOCIETE_GENERALE_ANJOU08_IND
423,4,2.322381,48.857877,BELLECHASSE_BIS
424,2,2.322435,48.858902,SOLFERINO_METRO_L12
425,1,2.3224810000000002,48.842257000000004,AGENCE_FT_PARIS_MAINE
426,4,2.322555,48.870325,MALESHERBES_ANGLAS
427,2,2.322645,48.838761,GAITE_METRO_L13
428,2,2.322866,48.878890000000006,EUROPE_METRO_L3
429,18,2.322971,48.892748,CAPITAINE_LAGACHE
430,27,2.3230419999999996,48.881307,EUROPE_BIS
431,4,2.323085,48.87587,ROCHER_LABORDE
432,2,2.323139,48.874306,MM_RBS_PROVISOIRE_2011
433,21,2.323165,48.828955,MOULIN_VERT
434,27,2.323163,48.836083,VERCINGETORIX_EU
435,4,2.3231759999999997,48.840558,GASTON_BATY
436,4,2.323269,48.849841999999995,SEVRES_GREGOIRE
437,4,2.3233580000000003,48.872572,PASQUIER
438,25,2.3235,48.850714,RUE_DU_BAC
439,27,2.323496,48.866065,CONCORDE_METRO_L1
440,4,2.323511,48.86105,MM_CDC_QUAI_ANATOLE_FRANCE
441,21,2.323697,48.880076,EUROPE
442,4,2.323757,48.85803,ST_GERMAIN_VILLERSEXEL
443,4,2.3237810000000003,48.87055,MADELEINE_TRONCHET_BIS
444,27,2.323872,48.834258,ALESIA_MAINE
445,4,2.3239970000000003,48.823725,BRUNE
446,27,2.324052,48.87578,ST_LAZARE_METRO_L14
447,4,2.3241259999999997,48.851684999999996,BAC_BABYLONE
448,27,2.3241959999999997,48.845439,ST_PLACIDE
449,4,2.32423,48.873345,MATHURINS_ARCADE
450,5,2.324331,48.851155,BON_MARCHE_1_INDOOR
451,21,2.324399,48.851424,RUE_DU_BAC_PROV
452,2,2.324523,48.843336,MONTPARNASSE_METRO_L4
453,4,2.324782,48.843776,PLACE_JUIN
454,4,2.3248290000000003,48.87232,CASTELLANE
455,3,2.3248599999999997,48.857581,VIP_GOUV_246_ST_GERMAIN
456,54,2.325037,48.860286,RERC_M_ORSAY
457,18,2.325031,48.884570000000004,RUE_LEMERCIER
458,18,2.325063,48.865534999999994,CONCORDE_METRO_L8
459,2,2.325096,48.841089000000004,EDGAR_QUINET_METRO_L6
460,27,2.325085,48.887994,LA_FOURCHE
461,44,2.325224,48.873794000000004,MATHURINS
462,7,2.3252639999999998,48.876526,SAINT_LAZARE_INDOOR
463,4,2.32528,48.869803999999995,AGENCE_FT_MADELEINE_PDV1
464,4,2.325399,48.823671000000004,GENERAL_LECLERC_BIS
465,2,2.325398,48.887778000000004,LA_FOURCHE_METRO_L13
466,3,2.325418,48.858956,MM_MAISON_POLYTECHNICIENS_2012_EVENT
467,2,2.3254669999999997,48.822772,PORTE_D_ORLEANS_METRO_L4
468,4,2.325542,48.853528000000004,VARENNE_PLANCHE
469,4,2.3256799999999997,48.845601,RENNES
470,2,2.325705,48.855774,RUE_DU_BAC_METRO_L12
471,33,2.325749,48.841997,ODESSA
472,27,2.325743,48.8701,MADELEINE_METRO_L8_L12
473,3,2.325803,48.845825,FNAC_MONTPARNASSE_PDV1
474,2,2.32602,48.846346999999994,AGENCE_FT_PARIS_RUE_RENNES_PDV1
475,1,2.326015,48.869399,CONF_PRESSE_VENTILO_MADELEINE_EVENT
476,27,2.326046,48.855271,MUSEE_MAILLOL
477,4,2.326181,48.859046,POITIERS
478,7,2.326288,48.870568,MADELEINE_METRO_L14
479,1,2.326436,48.87578,ST_LAZARE_METRO_L13
480,27,2.326533,48.868140999999994,CHANEL
481,2,2.326578,48.851568,SEVRES_BABYLONE_METRO_L10_12
482,4,2.326777,48.873938,HAUSSMANN_TRONCHET
483,4,2.326874,48.866281,MONT_THABOR
484,2,2.326871,48.883707,PLACE_DE_CLICHY_METRO_L2_13
485,1,2.326899,48.879528,LIEGE_METRO_L13
486,18,2.326917,48.858983,MUSEE_D'ORSAY_BIS
487,7,2.326936,48.828336,ALESIA_METRO_L4
488,2,2.3269279999999997,48.869615,MM_CULTURE_HALL_2010_EVENT
489,27,2.326946,48.849618,RENNES_CHERCHE_MIDI
490,4,2.326981,48.875349,FNAC_ST_LAZARE_PDV1
491,24,2.326978,48.890969,RUE_ETEX
492,4,2.326998,48.858111,MUSEE_ANATOMIE
493,4,2.326995,48.87614,AGENCE_ORANGE_AMSTERDAM
494,35,2.327117,48.876338,SAINT_LAZARE
495,2,2.327146,48.868842,OSM_EURONEXT_PARIS_INDOOR
496,4,2.3271740000000003,48.866873999999996,OSM_MANDARIN_ORIENTAL
497,4,2.327173,48.868564,CAMBON
498,2,2.327259,48.851137,LUTETIA_INDOOR
499,4,2.327279,48.88404,"AGENCE_ORANGE_PARIS_CLICHY, PLACE_CLICHY_MICRO"
500,4,2.3274310000000002,48.877884,LONDRES
501,27,2.327499,48.875797999999996,ST_LAZARE_METRO_L12
502,18,2.327605,48.892891999999996,GUY_MOQUET_METRO_L13
503,4,2.327652,48.857392,BAC_UNIVERSITE
504,2,2.3276950000000003,48.848099,RENNES_METRO_L12
505,4,2.327731,48.872626000000004,MAUROY_SEZE_BIS
506,4,2.327794,48.829046000000005,LECLERC_ALESIA
507,21,2.327814,48.869292,"MM_MARIE_CLAIRE_2016_EVENT, MM_MARIE_CLAIRE_2015_EVENT, MM_MARIE_CLAIRE_2017_EVENT, MM_MARIE_CLAIRE_2014_EVENT, MM_MARIE_CLAIRE_2013_EVENT"
508,4,2.327857,48.853671999999996,GRENELLE_ST_GUILLAUME
509,30,2.327854,48.870604,"RUE_DE_SEZE_BIS_PROVISOIRE, RUE_DE_SEZE_BIS"
510,2,2.327978,48.865787,MM_HOTEL_MEURICE_EVENT_2013
511,4,2.328018,48.871062,EDOUARD_VII_BIS
512,3,2.328088,48.857428000000006,MUSEE_D_ORSAY
513,6,2.328127,48.866506,TUILERIES
514,4,2.328166,48.881964,BALLU_CLICHY
515,4,2.3281959999999997,48.865390999999995,OSM_HOTEL_MEURICE_PARIS_INDOOR
516,4,2.3282380000000003,48.8591,MM_CAISSE_DES_DEPOTS
517,1,2.328231,48.895813000000004,MGC_DARTY_SAINT_OUEN_PDV3
518,3,2.328277,48.867476,OSM_CLIFFORD_CHANCE_PARIS_INDOOR
519,5,2.328331,48.870208,OLYMPIA_PARIS_INDOOR
520,27,2.3284,48.866245,TUILERIES_BIS
521,14,2.3284119999999997,48.874756,EOLE_HAUSSMANN_INDOOR
522,3,2.328441,48.867323,OSM_POTEL_CHABOT_PARIS_IND
523,21,2.32844,48.873721999999994,HAVRE_CAUMARTIN_METRO_L3
524,18,2.328465,48.885127000000004,PLACE_PIGALLE_BIS
525,2,2.328507,48.875304,THE_PHONE_HOUSE_CAUMARTIN_PDV2
526,3,2.328536,48.870289,MM_OLYMPIA_2012_EVENT
527,27,2.328611,48.825226,MONTSOURIS
528,4,2.328608,48.844513,RASPAIL_STANISLAS
529,4,2.328645,48.865373,"MM_HOTEL_MEURICE_EVENT, MM_MEURICE_2011_EVENT"
530,27,2.328668,48.893144,GUY_MOQUET_EU
531,2,2.328695,48.897494,PORTE_DE_ST_OUEN_METRO_L13
532,2,2.3288759999999997,48.868043,MM_RITZ_2012_EVENT
533,1,2.328921,48.844873,N_D_DES_CHAMPS_METRO_L12
534,1,2.328945,48.868456,HOTEL_D_EVREUX_DEMO_INDOOR
535,2,2.3289619999999998,48.842051,VAVIN_METRO_L4
536,27,2.3290029999999997,48.846437,EHESS
537,12,2.329024,48.883519,PLACE_PIGALLE
538,4,2.329039,48.87392,PRINTEMPS_1_INDOOR
539,27,2.329328,48.852162,CHAISE_RECAMIER
540,3,2.329421,48.870011,MADELEINE_CAPUCINES
541,27,2.329456,48.822125,PORTE_D_ORLEANS
542,2,2.329495,48.831086,MOUTON_DUVERNET_METRO_L4
543,17,2.329617,48.831994,MOUTON_DUVERNET
544,2,2.3296799999999998,48.870595,SCRIBE_INDOOR
545,8,2.329694,48.86949,GECINA_VOLNEY
546,3,2.329918,48.824534,OSM_DIRECTIQUE_PARIS_INDOOR
547,4,2.3299790000000002,48.873183000000004,GALERIES_LAFAYETTE_MAISON_INDOOR
548,19,2.3299939999999997,48.864484000000004,TUILERIES_METRO_L1
549,10,2.330047,48.876931,OSM_GOOGLE_PARIS_LONDRES_INDOOR
550,2,2.330076,48.864187,MM_EG8_TUILERIES_2011_EVENT
551,27,2.330108,48.829351,AVENUE_DU_GENERAL_LECLERC
552,27,2.330101,48.879554999999996,SQUARE_MONCEY
553,4,2.330145,48.856889,ENA_UNIVERSITE
554,4,2.3301580000000004,48.859118,SEINE_ROYAL
555,4,2.330186,48.85839,LILLE
556,1,2.3302389999999997,48.86949,OSM_CREDIT_FONCIER_VOLNEY
557,4,2.330269,48.844217,DAME_BEUVE
558,4,2.3302970000000003,48.842087,CHAUMIERE
559,4,2.3304869999999998,48.842905,CHAPLAIN
560,2,2.330515,48.838977,RASPAIL_METRO_L4
561,5,2.330511,48.86886,HOTEL_HYATT_INDOOR
562,18,2.330525,48.869831,OPERA_GARNIER
563,27,2.330521,48.896649,LEIBNITZ
564,27,2.330702,48.864861,COMEDIE_FRANCAISE_BIS
565,4,2.3307860000000002,48.8504,MEZIERES_CASSETTE
566,4,2.3307830000000003,48.871196999999995,GRAND_HOTEL_INTERCONTINENTAL
567,27,2.330879,48.871763,AUBER_RER_A
568,7,2.330922,48.851541999999995,ST_SULPICE_METRO_L4
569,8,2.3309330000000004,48.869867,"MM_INTEL_VENDOME_EVENT, MM_TROPHEES_BEAUTE_2012_EVENT, MM_PAVILLON_VENDOME_EVENT_2014"
570,27,2.3310869999999997,48.840109999999996,CAMPAGNE_PREMIERE
571,3,2.331235,48.851488,RENNES_COLOMBIERS
572,4,2.331233,48.873435,HAUSSMANN_OPERA
573,4,2.331344,48.849331,BOSSUET_MICRO
574,27,2.331441,48.838177,CIMETIERE_MONTPARNASSE
575,4,2.331532,48.876113000000004,ESTIENNE_D_ORVES
576,10,2.331573,48.872617,MM_MONDE_GARNIER_2016_EVENT
577,4,2.331589,48.857213,VERNEUIL
578,22,2.3316529999999998,48.893215999999995,GUY_MOQUET
579,4,2.331697,48.865068,ST_HONORE_SOURDIERE
580,3,2.3317229999999998,48.878926,OSM_INTERIALE_PARIS09_IND
581,21,2.331862,48.849268,SENAT_BONAPARTE
582,34,2.331875,48.855540999999995,FAC_DE_MED
583,4,2.331928,48.866425,MARCHE_ST_HONORE
584,7,2.331972,48.834196,DENFERT_METRO_L4
585,5,2.331982,48.873624,GALERIES_LAFAYETTE_MAG1A_INDOOR
586,27,2.33205,48.873965000000005,HAVRE_CAUMARTIN
587,21,2.332067,48.841440000000006,MONTPARNASSE_BIS
588,7,2.332173,48.870874,OPERA_METRO_L7
589,27,2.332217,48.836146,DENFERT_ROCHEREAU
590,5,2.332241,48.870011,OPERA_BIS
591,4,2.3322580000000004,48.841242,MONTPARNASSE_EPSS
592,9,2.332353,48.84073,MONTPARNASSE
593,3,2.332463,48.827536,TOMBE_ISSOIRE
594,1,2.332486,48.876571999999996,TRINITE_E_D_ORVES_METRO_L12
595,4,2.3325139999999998,48.869669,OPERA_LOUIS_LE_GRAND
596,2,2.332541,48.863801,REGINA_INDOOR
597,4,2.332718,48.868196000000005,DANIELLE_CASANOVA
598,12,2.332745,48.87845,AUMALE
599,27,2.332855,48.864286,COMEDIE_FRANCAISE
600,27,2.332909,48.868187,RUE_D_ANTIN
601,1,2.332908,48.873139,CHAUSSEE_D_ANTIN_METRO_L7_L9
602,2,2.33295,48.861940000000004,PARKING_CARROUSEL_INDOOR
603,7,2.332948,48.883878,BLANCHE_METRO_L2
604,8,2.3331009999999996,48.849178,OSM_SENAT_BONAPARTE_INDOOR
605,11,2.333113,48.871907,MEGASTORE_ORANGE_OPERA
606,27,2.333112,48.886557,CIMETIERE_MONTMARTRE
607,4,2.333195,48.873498,GALERIES_LAFAYETTE_MAG2_INDOOR
608,4,2.3333720000000002,48.865994,ARGENTEUIL_PARIS
609,7,2.333456,48.833055,DENFERT_RER_B
610,39,2.333453,48.883905,"BLANCHE, BLANCHE_PROV"
611,27,2.333494,48.882081,RUE_CHAPTAL
612,26,2.333538,48.834214,DENFERT_ST_JACQUES
613,3,2.333644,48.876473,TRINITE
614,5,2.3338490000000003,48.872679999999995,AGENCE_FT1_PARIS_HAUSSMANN
615,16,2.333876,48.866048,PYRAMIDES_METRO_L14
616,21,2.334029,48.822081,PARC_MONTSOURIS
617,4,2.334123,48.833225,CNCE
618,4,2.334121,48.865840999999996,OPERA_SAINT_ROCH_BIS
619,3,2.334121,48.875223999999996,OSM_LA_BANQUE_POSTALE_VICTOIRE_IND
620,1,2.33419,48.859837,TPIM_TUILERIES
621,2,2.33419,48.861581,APPLE_CARROUSSEL_EVENT
622,9,2.334285,48.861536,"CARROUSSEL_DU_LOUVRE_INDOOR, CARROUSEL_DU_LOUVRE_BACK_UP_2016"
623,4,2.3345990000000003,48.851901,GUISARDE
624,2,2.3345990000000003,48.856997,ECOLE_DES_BEAUX_ARTS_EVENT
625,3,2.334625,48.876203000000004,OSM_GROUPAMA_SOCO_IND
626,4,2.334653,48.869337,GAILLON_BIS
627,4,2.33468,48.871206,ITALIENS_ANTIN
628,4,2.33487,48.879385,ROCHEFOUCAULT
629,4,2.334884,48.880275,BAPTISTE
630,18,2.3350470000000003,48.875412,TRINITE_BIS
631,2,2.335143,48.873013,MM_CLUB_HAUSSMANN_2011_EVENT
632,4,2.335184,48.856413,BEAUX_ARTS
633,4,2.335279,48.868151,MARSOLLIER
634,3,2.335306,48.883132,CLICHY_FROMENTIN
635,2,2.335375,48.867548,MM_ESPACE_CINKO_2012_EVENT
636,6,2.335566,48.859586,TPIM_TUILERIES_BIS
637,4,2.33562,48.853348,SAINT_GERMAIN
638,1,2.335634,48.852998,MABILLON_METRO_L10
639,27,2.335771,48.827563,AVENUE_REILLE
640,4,2.335783,48.869723,QUATRE_SEPTEMBRE_CHOISEUL
641,12,2.335852,48.860997,"MM_LOUVRE_SUEZ_EVENT_2013, MM_LOUVRES_SUEZ_2010_EVENT, MM_LOUVRE_SUEZ_EVENT_2014, MM_LOUVRE_SUEZ_2011_EVENT"
642,1,2.335906,48.869597999999996,QUATRE_SEPTEMBRE_METRO_L3
643,4,2.336029,48.866964,PETITS_CHAMPS_STE_ANNE
644,4,2.336137,48.889441,CAULAINCOURT_BIS
645,15,2.336178,48.891428000000005,DAMREMONT
646,27,2.336533,48.862516,PALAIS_ROYAL_METRO_L1
647,4,2.336601,48.886134000000006,DURANTIN_MICRO
648,18,2.3366830000000003,48.854418,HOTEL_DES_MONNAIES
649,18,2.3368189999999998,48.848531,PALAIS_DU_LUXEMBOURG
650,4,2.3368729999999998,48.865697,RICHELIEU_THERESE
651,6,2.3369,48.871844,OPERA_HANOVRE_BIS_PROVISOIRE
652,18,2.336941,48.871844,BNP_OPERA_HANOVRE
653,18,2.33701,48.83984,PORT_ROYAL_RER_B
654,31,2.337159,48.873534,"LAFFITTE, LAFFITTE_NODE_B_2"
655,3,2.3372,48.872932,OSM_FIGARO_PARIS_INDOOR
656,4,2.3373909999999998,48.865930999999996,MONTPENSIER
657,27,2.337432,48.85112,LOBINEAU
658,27,2.337432,48.867234,VILLEDO
659,1,2.33765,48.853654,THE_PHONE_HOUSE_BUCI_PDV2
660,2,2.337718,48.878423,ST_GEORGES_METRO_L12
661,15,2.337759,48.869193,OPERA_EU
662,4,2.337854,48.854903,MAZARINE_BIS
663,1,2.337868,48.879556,PARIS_NAV_TEST
664,27,2.33814,48.830574,HOPITAL_STE_ANNE
665,18,2.338141,48.887634999999996,MOULIN_DE_LA_GALETTE
666,2,2.3381540000000003,48.862093,LOUVRE_ANTIQUAIRES_INDOOR
667,3,2.338181,48.863657,VALOIS_JOURNEE_FEMME_EVENT_2013
668,27,2.338345,48.879915000000004,ST_GEORGES_NAVARIN
669,2,2.338359,48.884534,ABBESSES_METRO_L12
670,4,2.338371,48.820373,CITE_U_JOURDAN
671,4,2.338372,48.885919,GABRIELLE
672,3,2.338439,48.843103,SAINT_MICHEL_LUXEMBOURG
673,27,2.338468,48.897602,BLD_NEY
674,3,2.338549,48.871925,OSM_BNP_ITALIENS_PROVISOIRE
675,1,2.338563,48.868465,ATELIER_RICHELIEU_INDOOR_EVENEMENT
676,27,2.338616,48.841215000000005,LYCEE_LAVOISIER_BIS
677,7,2.338699,48.889882,LAMARCK_CAULAINCOURT_METRO_L12
678,2,2.338726,48.876086,N_D_DE_LORETTE_METRO_L12
679,4,2.338767,48.883995,ABBESSES_MICRO
680,4,2.338807,48.851847,CARREFOUR_DE_L_ODEON
681,27,2.338834,48.83798,BAUDELOCQUE
682,4,2.338876,48.869445,RICHELIEU_BOURSE
683,4,2.33889,48.885505,SQUARE_WILLETTE_2_MB
684,3,2.338902,48.844442,SENAT
685,16,2.338942,48.820571,CITE_U_RER_B
686,27,2.3389439999999997,48.862462,CROIX_DES_PETITS_CHAMPS
687,15,2.339093,48.844595,SENAT_INDOOR
688,10,2.339107,48.856701,SEINE_CONTI
689,4,2.3394060000000003,48.831804999999996,SOFITEL_SAINT_JACQUES_INDOOR
690,7,2.3394470000000003,48.84437,LUXEMBOURG_RER_B
691,2,2.339529,48.852072,ODEON_METRO_L4
692,4,2.339543,48.854589000000004,CHRISTINE
693,4,2.339598,48.873094,CHAUCHAT_ROSSINI
694,4,2.339665,48.85236,ST_GERMAIN_ODEON
695,4,2.33968,48.884364,VIEUVILLE_MICRO
696,4,2.339775,48.878440999999995,MARTYRS_CHORON
697,27,2.339789,48.871826,RICHELIEU_DROUOT_METRO_L8_L9
698,2,2.3399240000000003,48.849978,PRINCE
699,4,2.3399240000000003,48.852342,AGENCE_FT_ODEON_PDV1
700,18,2.33995,48.836443,CASSINI_PROV
701,4,2.339953,48.89318,ORDENER_RUISSEAU
702,3,2.339993,48.866371,BANQUE
703,4,2.340034,48.871817,MONTMARTRE_RICHELIEU
704,2,2.34017,48.862992,MM_LABORATOIRE_2010_PARIS_EVENT
705,27,2.34021,48.844774,ECOLE_DES_MINES
706,2,2.340225,48.874981,LE_PELETIER_METRO_L7
707,3,2.340388,48.871602,OSM_GEREC_ALTAREA_PARIS_INDOOR
708,11,2.340389,48.886934000000004,PLACE_DU_TERTRE_RE
709,4,2.3405110000000002,48.870442,VIVIENNE_ST_MARC_BIS
710,4,2.340593,48.87321,GRANGE_BATELIERE
711,4,2.340605,48.854921000000004,HOTEL_DES_MONNAIES_1_MB
712,4,2.3407139999999997,48.848172,PRINCE_BIS
713,4,2.3407139999999997,48.853446999999996,HOTEL_DES_MONNAIES_2_MB
714,32,2.3407419999999997,48.868169,FEYDEAU_BIS
715,1,2.340769,48.868843,BOURSE_METRO_L3
716,3,2.340921,48.88564,SQUARE_WILLETTE_3_MB
717,27,2.340948,48.885532,SQUARE_WILLETTE
718,4,2.341001,48.860735999999996,LOUVRE_RIVOLI_METRO_L1
719,4,2.341139,48.894537,POTEAU_RUISSEAU
720,2,2.341205,48.869238,MM_PALAIS_BRONGNIART_EVENT_2012
721,4,2.3412450000000002,48.846158,GAY_LUSSAC_BIS
722,4,2.3412990000000002,48.85085,ECOLE_DE_MEDECINE
723,3,2.341383,48.869858,FEYDEAU
724,27,2.341411,48.882737,TARDIEU
725,27,2.341544,48.842581,RUE_DES_FEUILLANTINES
726,32,2.3415470000000003,48.875493,NOTRE_DAME_DE_LORETTE
727,27,2.341679,48.83345,AUGUSTE_BLANQUI
728,7,2.341736,48.858579,PONT_NEUF_METRO_L7
729,4,2.3417380000000003,48.887078,CHEVALIER_BARRE
730,33,2.3418069999999997,48.891832,RUE_MONTMARTRE
731,4,2.341832,48.86647,RUE_DU_MAIL
732,4,2.342009,48.865994,VICTOIRES
733,4,2.342202,48.889171999999995,LAMARCK_CENIS
734,27,2.342213,48.86114,QUAI_LOUVRE
735,27,2.342568,48.871026,GRANDS_BOULEVARDS_METRO_L8_L9
736,3,2.342663,48.864349,LOUVRE
737,27,2.3427290000000003,48.851695,CLUNY_LA_SORBONNE
738,18,2.342748,48.894870000000004,PLACE_ALBERT_KAHN
739,1,2.3427569999999998,48.853106,SAINT_MICHEL_METRO_L4
740,4,2.342895,48.873489,MONTMARTRE_VERDEAU
741,4,2.342909,48.870784,MONTMARTRE_UZES
742,3,2.343032,48.875682,CADET_2
743,12,2.343033,48.882853999999995,"MM_INROCKSLAB_TRIANON_EVENT_2015, MM_SOSH_TRIANON_EVENT_2015, MM_ORANGE_ROCKCORPS_2014"
744,4,2.3430419999999996,48.846976,PANTHEON_1_MB
745,27,2.3430459999999997,48.879466,LA_FAYETTE
746,3,2.34306,48.882845,MM_ORANGE_ROCKCORPS
747,33,2.343099,48.864277,RIVOLI
748,5,2.343099,48.868672,OSM_NATIXIS_MONTMARTRE_INDOOR
749,4,2.3431,48.87508,CADET_RICHER
750,21,2.34326,48.847021000000005,MAIRIE_DU_5_EME
751,4,2.343355,48.841907,RUE_DES_URSULINES
752,1,2.343384,48.862417,FT_ESPACE_ENTREPRISE_MULTIMEDIA_UMTS
753,4,2.343412,48.868887,VIP_CLUB_142_INDOOR
754,4,2.343454,48.874001,RICHER_SAULNIER
755,1,2.343492,48.851425,CLUNY_LA_SORBONNE_METRO_L10
756,27,2.343543,48.820894,CITE_UNIVERSITAIRE
757,4,2.3435610000000002,48.861221,SAINT_HONORE_ROULE
758,4,2.343784,48.89575,CHAMPIONNET_LETORT_BIS
759,10,2.3437919999999997,48.853852,SEINE_ST_MICHEL
760,18,2.343811,48.899094,FRANCIS_DE_CROISSET
761,2,2.344081,48.876032,CADET_METRO_L7
762,4,2.3441919999999996,48.888065999999995,LAMARCK_ALBERT
763,2,2.344245,48.882728,ANVERS_METRO_L2
764,3,2.344271,48.868177,RUE_DE_MULHOUSE_BIS
765,3,2.344328,48.88661,SQUARE_WILLETTE_1_MB
766,1,2.344547,48.89735,PORTE_CLIGNANCOURT_METRO_L4
767,24,2.344585,48.872959,BOULE_ROUGE
768,2,2.3446279999999997,48.892551,JULES_JOFFRIN_METRO_L12
769,4,2.3451009999999997,48.864834,ROUSSEAU_MONTMARTRE
770,25,2.345221,48.844118,ESTRAPADE_EU
771,24,2.345291,48.859594,SAMARITAINE
772,1,2.34539,48.883348,MGC_DARTY_MONTMARTRE_PDV3
773,4,2.345426,48.853025,HUCHETTE
774,27,2.345504,48.826097999999995,BARRAULT
775,4,2.3455150000000002,48.896307,ORNANO_KHAN
776,3,2.345593,48.871269,POISSONNIERE_ROUGEMONT
777,1,2.345632,48.861895000000004,AGENCE_FT_PARIS_LES_HALLES_PDV1
778,5,2.345688,48.870343,MM_HALL_STREET_EVENT_2014_LTE
779,4,2.345701,48.866056,BACHAUMONT
780,21,2.345709,48.831005,GLACIERE
781,3,2.345742,48.870424,MM_LOUNGE_INNOVATION_2012_EVENT
782,27,2.345752,48.848648,LUXEMBOURG
783,4,2.345841,48.892154999999995,ORDENER_JOFFRIN_BIS
784,1,2.3458639999999997,48.867476,SENTIER_METRO_L3
785,4,2.345933,48.869184000000004,SENTIER
786,25,2.346045,48.88839,CUSTINE
787,4,2.346071,48.878737,MAUBEUGE_AUVERGNE
788,36,2.346435,48.860331,CHATELET_METRO_L14
789,24,2.346244,48.854175,HOTEL_DIEU
790,4,2.3463119999999997,48.855128,CITE_LUTECE
791,36,2.346435,48.860331,CHATELET_METRO_L14
792,15,2.346436,48.862111,CC_FORUM_DES_HALLES_INDOOR
793,27,2.3464490000000002,48.860223,CHATELET_METRO_L7_L11
794,9,2.346517,48.857788,"MM_NUIT_DE_LA_VOIX_EVENT_2015, MM_NUIT_VOIX_2014_EVENT"
795,27,2.3466110000000002,48.853213000000004,SAINT_MICHEL_RER_B
796,27,2.346644,48.882961,RUE_CONDORCET
797,4,2.3466869999999997,48.820067,CENTRAL_FT_MONTSOURIS_PARIS_INDOOR
798,12,2.346791,48.867332,CITE_MONTMARTRE
799,24,2.346926,48.859693,CHATELET_METRO_L1
800,2,2.346953,48.861616,MGC_DARTY_FORUM_PDV1
801,4,2.347172,48.866271999999995,MONTORGUEIL
802,1,2.347186,48.866002,BOUTIQUE_SDR_ST_EUSTACHE_PDV1
803,2,2.347197,48.855171999999996,CITE_METRO_L4
804,27,2.347307,48.861733,CHATELET_LES_HALLES_RER_A
805,2,2.347321,48.861374,THE_PHONE_HOUSE_FORUM_PDV1
806,33,2.3474459999999997,48.872302000000005,PROVENCE_POISSONNIERES
807,21,2.347544,48.889109000000005,CUSTINE_EU
808,2,2.347545,48.893845,SIMPLON_METRO_L4
809,27,2.347644,48.843641,ESTRAPADE
810,27,2.3476939999999997,48.885684000000005,ROCHECHOUART
811,4,2.347727,48.850390999999995,ST_GERMAIN_MUTUALITE
812,5,2.347745,48.870433,"MM_REX_NAC_2011_EVENT, MM_REX_VOIX_2013_EVENT"
813,27,2.347752,48.83744,BLD_PORT_ROYAL
814,24,2.347799,48.870540999999996,BONNE_NOUVELLE_METRO_L8_L9
815,4,2.347852,48.86123,FNAC_FORUM_PDV1
816,4,2.347881,48.869867,BONNE_NOUVELLE_BIS
817,27,2.347901,48.834284999999994,LES_GOBELINS
818,18,2.347975,48.862559999999995,LA_PETITE_TRUANDERIE
819,2,2.348068,48.850291999999996,MAUBERT_MUTUALITE_METRO_L10
820,27,2.3481959999999997,48.876346999999996,POISSONNIERE
821,4,2.3483330000000002,48.879115000000006,SEMARD_CONDORCET
822,4,2.348346,48.879798,OSM_GDF_SUEZ_PARIS_INDOOR
823,27,2.348434,48.841826,MONGE
824,7,2.348861,48.863719,ETIENNE_MARCEL_METRO_L4
825,4,2.3488740000000004,48.863962,ETIENNE_MARCEL
826,1,2.348928,48.859387,BOUTIQUE_SDR_SEBASTOPOL_PDV1
827,12,2.349038,48.8662,RUE_GRENETA
828,2,2.349163,48.877362,POISSONNIERE_METRO_L7
829,4,2.349319,48.844324,MOUFFETARD_CONTRESCARPE
830,27,2.349437,48.824606,STADE_CHARLETY
831,4,2.349541,48.860583,BERGER
832,4,2.349622,48.859378,EDMOND_MICHELET_BIS
833,2,2.349643,48.887176000000004,CHATEAU_ROUGE_METRO_L4
834,1,2.3496490000000003,48.856817,PARKING_HOTEL_DE_VILLE_INDOOR
835,3,2.34965,48.862515,LA_GRANDE_TRUANDERIE
836,27,2.349652,48.868501,PASSAGE_DE_CLERY
837,1,2.349725,48.890392999999996,MARCADET_METRO_L4
838,4,2.349748,48.870154,BONNE_NOUVELLE
839,3,2.349968,48.881478,OSM_TEXTUEL_LAMINE_PARIS_INDOOR
840,7,2.349996,48.883734000000004,BARBES_METRO_L4
841,4,2.350075,48.872329,HAUTEVILLE
842,5,2.350495,48.862955,SEBASTOPOL_TRUANDERIE_BIS
843,4,2.350521,48.857698,RIVOLI_ST_JACQUES
844,4,2.350563,48.860933,QUINCAMPOIX_MICRO
845,45,2.3506139999999998,48.8488,"MM_MAISON_MUTUAL_EVT_2013_BKP_S2, MM_MAISON_MUTUALITE_EVENT_2013_BKUP, OSM_MUTUALITE_INDOOR, PARADIS_LATIN"
846,4,2.3507689999999997,48.870585,OSM_FT_BONNES_NOUVELLES_PARIS
847,27,2.350773,48.830627,CORVISART
848,15,2.3508430000000002,48.891903000000006,MARCADET_POISSONNIERS
849,16,2.350984,48.85714,PARIS_HOTEL_DE_VILLE
