;0
515;8102f81000997207
516;8102f8100099920b
517;8102f810009b2805
518;8102f810009e8301
519;8102f81000adc801
520;8102f81000aeed05
521;0102f810041f0785
522;0102f810041f166e
523;0102f810041f33cf
524;0102f810041f7ca2
525;0102f81051090d0e
526;8102f81000994e01
527;8102f81000995b08
528;8102f8100099a30b
529;8102f81000ba4d04
530;0102f810041f0fd9
531;0102f810041f32a4
532;0102f810041f3e50
533;0102f810041fab5d
534;0102f810041fb070
535;0102f8105109060f
536;0102f8105109a404
537;8102f81000995f0b
538;8102f81000998e0b
539;8102f81000999c09
540;8102f81000999e0b
541;8102f8100099ab09
542;8102f8100099b00c
543;8102f8100099b301
544;8102f8100099b704
545;8102f81000a4bb08
546;0102f810041e4be1
547;0102f810041f327b
548;0102f810041f3c31
549;0102f810041f448b
550;0102f810041f4d5e
551;0102f810041f6176
552;0102f810041f68bd
553;0102f810041f8c09
554;0102f810041f933a
555;0102f810041fc972
556;0102f810041fe508
557;0102f8100708ed71
558;8102f81000996c02
559;8102f8100099b702
560;8102f81000a1f104
561;8102f81000aeef03
562;0102f810041f6599
563;0102f810041f6731
564;0102f810041f6e95
565;0102f810041fc4f3
566;0102f81007082f3f
567;8102f81000998f08
568;8102f81000999e07
569;8102f810009f1703
570;8102f81000b9c905
571;0102f810041e02ec
572;0102f810041e28aa
573;0102f810041e340e
574;0102f810041f721f
575;0102f810041fb424
576;0102f810041fbde8
577;0102f810041fef3c
578;0102f810070872b4
579;0102f81007089448
580;0102f8100708c123
581;0102f8100708d5dc
582;0102f810510979b1
583;8102f81000997209
584;8102f810009eab01
585;0102f810041e6576
586;0102f810041f305f
587;0102f810041f82fe
588;0102f8100708841f
589;0102f8100708a96d
590;0102f8100708bc56
591;0102f81051090deb
592;0102f8105109a34d
593;8102f81000996503
594;8102f81000997502
595;8102f8100099b102
596;8102f8100099c603
597;8102f81000b9c908
598;0102f810041e340b
599;0102f810041e340d
600;0102f810041f2f9a
601;0102f810041fd8da
602;0102f810041fdb9e
603;0102f8100708a79c
604;0102f8100708b7f1
605;0102f8105109006d
606;8102f81000995b07
607;8102f81000995f02
608;8102f8100099c607
609;8102f81000a21604
610;0102f810041f181e
611;0102f810041f374b
612;0102f81051090078
613;0102f81051099cbc
614;8102f81000995309
615;8102f8100099a104
616;8102f8100099c609
617;0102f810041f3e00
618;0102f810041f47a5
619;0102f810041f58af
620;0102f8100708058e
621;0102f81007080eeb
622;0102f81007081938
623;8102f81000997d09
624;8102f81000a45d09
625;0102f810041e4bdf
626;0102f810041f166d
627;0102f810041f2a86
628;0102f810041f72ff
629;0102f810041f790f
630;0102f810041f856b
631;0102f81007082b17
632;0102f8100708a163
633;0102f8100708ea96
634;0102f81051096720
635;0102f8105109f107
636;8102f81000a41e03
637;0102f810041f2558
638;0102f810041f2eeb
639;0102f810041f50ce
640;0102f810041f723e
641;0102f810041f899a
642;0102f810041fbfe4
643;0102f810041fddb6
644;0102f8100708d988
645;0102f8105109d44e
646;8102f81000995e09
647;8102f81000999307
648;8102f81000999606
649;8102f8100099ac07
650;8102f8100099ad0d
651;8102f81000a8b604
652;0102f810041f3747
653;0102f810041f8d7d
654;0102f810041fa6c1
655;0102f810041ff10a
656;0102f810070807f5
657;0102f81007086c20
658;0102f8100708f558
659;0102f81051090077
660;0102f8105109bcc9
661;8102f81000995e07
662;0102f810041f6823
663;0102f810041fb42d
664;0102f8105109cd04
665;8102f81000998e0c
666;8102f8100099c005
667;8102f81000a03205
668;8102f81000a0320b
669;0102f810041e18ab
670;0102f810041e5f77
671;0102f810041ea8c9
672;0102f810041f2556
673;0102f810041f3add
674;0102f810041f6c30
675;0102f810041f75fc
676;0102f810041fbc08
677;0102f810041fbc87
678;0102f8100708e812
679;8102f810009f1704
680;0102f810041f08a9
681;0102f810041ff8a3
682;0102f8104e21f840
683;0102f8105109d80d
684;8102f81000995e04
685;8102f81000997902
686;8102f8100099c008
687;0102f810041e80b1
688;0102f810041f1839
689;0102f810041f33d0
690;0102f810041f5125
691;0102f810041f8df7
692;0102f810041fa485
693;0102f810041fe854
694;0102f8100708925c
695;8102f81000995204
696;8102f8100099590b
697;8102f8100099a003
698;8102f8100099a008
699;8102f8100099ac08
700;8102f8100099c605
701;8102f810009e8302
702;8102f810009ec604
703;8102f81000a9da02
704;8102f81000b9c804
705;8102f81000b9cc09
706;8102f81000bad005
707;0102f810041f2eef
708;0102f810041f9d7e
709;0102f8105109f22d
710;0102f81095000085
711;8102f81000995306
712;8102f8100099700a
713;8102f81000997302
714;8102f810009d2e08
715;0102f810041f33d1
716;0102f810041f51c0
717;0102f810041f9b71
718;0102f810041fa026
719;0102f810041fb441
720;0102f81051090da5
721;8102f8100099650a
722;8102f8100099b207
723;8102f8100099c602
724;0102f810041e7556
725;0102f810041f11ab
726;0102f810041f6f77
727;0102f810041f7f1c
728;0102f810041fdab5
729;0102f81051093e65
730;8102f81000996403
731;8102f81000999404
732;8102f81000999e0a
733;8102f8100099a206
734;8102f8100099b901
735;8102f8100099bc02
736;8102f810009e8307
737;8102f810009eab02
738;8102f81000a12702
739;8102f81000a45d06
740;8102f81000a8b607
741;8102f81000ac0403
742;8102f81000babe04
743;0102f810041f1b49
744;0102f810041f3d45
745;0102f810041f47cc
746;0102f810041f9548
747;0102f810041fa752
748;0102f81007083c23
749;0102f81051090be3
750;8102f8100099530b
751;8102f81000995806
752;8102f81000995e05
753;8102f81000997509
754;8102f81000997701
755;8102f8100099a004
756;8102f8100099a80c
757;8102f81000ac0406
758;0102f810041e9a51
759;0102f810041f06e7
760;0102f810041f0784
761;0102f810041f324c
762;0102f810041f70b2
763;0102f810041fd1d3
764;0102f810041fd480
765;0102f81007089412
766;8102f81000996902
767;8102f81000997908
768;8102f81000998a02
769;8102f81000999609
770;8102f8100099a10c
771;8102f810009e8309
772;8102f81000a4bb06
773;0102f810041f03c9
774;0102f810041f2273
775;0102f810041f353d
776;0102f810041f5439
777;0102f810041f58ad
778;0102f810041f62ae
779;0102f810041fb480
780;0102f810041fbb21
781;8102f8100099790c
782;8102f81000999c03
783;8102f8100099b903
784;8102f810009b9205
785;8102f81000ac040b
786;0102f81004130002
787;0102f810041f4df3
788;0102f81051090083
789;0102f81051098abf
790;0102f8105109c444
791;0102f810041e2885
792;0102f810041f19b7
793;0102f810041f3249
794;0102f810041f5704
795;0102f810041f6d5a
796;0102f810041fa864
797;0102f810041fe5bd
798;0102f810041feda3
799;8102f81000997003
800;8102f81000999c0b
801;8102f8100099ac06
802;8102f810009f2605
803;8102f81000ac040d
804;8102f81000aef403
805;0102f810041f9875
806;0102f810041fabd5
807;0102f81007088caa
808;0102f8100708f56a
809;8102f8100099580a
810;8102f8100099ad0b
811;8102f8100099b00a
812;8102f810009e830a
813;8102f81000aeec02
814;0102f810041f2cb7
815;0102f810041f4753
816;0102f810041f89bb
817;0102f810041fcee2
818;0102f810041fef87
819;0102f81007083944
820;0102f8100708eaf8
821;0102f810510962ef
822;0102f8105109ae04
823;0102f81095000121
824;8102f81000995802
825;8102f81000998e02
826;8102f8100099aa03
827;0102f810041f12dc
828;0102f810041f3786
829;0102f810041f8b6b
830;0102f810041f8c63
831;0102f810041fb56c
832;0102f810041fc5ae
833;0102f81007087738
834;0102f81095000133
835;8102f8100099520c
836;8102f81000995603
837;8102f81000999c0c
838;8102f810009d2e07
839;8102f81000a41e01
840;0102f810041f11a7
841;0102f810041f21cd
842;0102f810041f9c42
843;0102f810041fd39e
844;0102f810041fd67d
845;0102f81007081fa2
846;0102f810070839c0
847;0102f8105109e1ea
848;8102f81000995308
849;8102f8100099790a
850;8102f81000999608
851;8102f81000999e01
852;8102f8100099ae06
853;8102f81000ac040c
854;0102f810041f0952
855;0102f810041f58ae
856;0102f810041f5e72
857;0102f810041ff3e1
858;0102f8100708969d
859;8102f81000997904
860;8102f81000998b01
861;8102f81000999e04
862;8102f8100099a108
863;8102f81000a03201
864;0102f810041e18ac
865;0102f810041f41ee
866;0102f810041f7d0e
867;0102f810041fe244
868;0102f81007081dec
869;0102f8100708a38d
870;8102f81000995305
871;8102f810009e8303
872;8102f81000a03207
873;0102f810041f19a2
874;0102f810041f1edb
875;0102f810041f2eb3
876;0102f810041f3691
877;0102f810041f3e23
878;0102f810070860f7
879;0102f810070874f5
880;0102f8100708780a
881;0102f8100708a77e
882;8102f81000995f05
883;8102f81000a0ae01
884;8102f81000a1f101
885;8102f81000aeec05
886;8102f81000babe07
887;0102f810041e56ff
888;0102f810041f1796
889;0102f810070822ec
890;0102f810070823f3
891;0102f810070829f4
892;0102f8105109fc99
893;8102f81000994e03
894;8102f81000996309
895;8102f81000998302
896;8102f8100099a204
897;8102f8100099b508
898;8102f81000aeeb05
899;8102f81000bad004
900;0102f810041ef5e4
901;0102f810041f183b
902;0102f810041fe396
903;0102f810041fe99d
904;0102f81007088e5f
905;0102f81051090086
906;8102f81000994e05
907;8102f81000995206
908;8102f81000995601
909;8102f81000999207
910;8102f81000999601
911;8102f81000999e02
912;8102f81000999e08
913;8102f8100099aa02
914;8102f810009fd801
915;8102f81000a1f10a
916;0102f810041e6578
917;0102f810041f2e74
918;0102f810070848e9
919;8102f81000996401
920;8102f8100099650b
921;8102f8100099b604
922;8102f81000a05001
923;0102f810041f1790
924;0102f810041f6582
925;0102f810041fa0f9
926;0102f810041fb183
927;0102f810041fb985
928;0102f810041fdbfb
929;0102f8105109006c
930;8102f81000998c0a
931;8102f81000999501
932;8102f810009c5d0c
933;8102f81000a05010
934;8102f81000a93202
935;8102f81000aef401
936;0102f810041e50d7
937;0102f810041f02ba
938;0102f810041f041c
939;0102f810041f3fce
940;0102f810070812c7
941;0102f8100708181a
942;0102f81051090079
943;8102f81000996802
944;8102f81000997704
945;8102f81000998b09
946;8102f81000a10508
947;8102f81000a4bb05
948;8102f81000a78302
949;8102f81000aeec03
950;8102f81000b9cc02
951;0102f810041f3093
952;0102f810041f324a
953;0102f810041f33ec
954;0102f8100708f5e7
955;0102f8105109cec4
956;8102f81000a10503
957;0102f810041f944b
958;0102f810041fc467
959;0102f81095000123
960;8102f81000995602
961;8102f81000995e0a
962;8102f81000996901
963;8102f81000998309
964;8102f8100099ac05
965;8102f810009f1707
966;0102f810041f41bc
967;0102f810041f5e81
968;0102f810041f80ae
969;0102f810041f8356
970;0102f810041fb716
971;0102f81007086718
972;0102f8100708ca31
973;0102f8100708e385
974;8102f81000999301
975;8102f8100099b003
976;8102f810009c510c
977;8102f810009f1708
978;8102f81000a4d901
979;0102f810041f3a10
980;0102f810041f49a5
981;0102f810041fc8d2
982;0102f810041fcdf2
983;0102f810070814c2
984;0102f81051090070
985;8102f81000996502
986;8102f81000998c02
987;8102f81000a10505
988;0102f810070872b3
989;0102f8105109d87e
990;8102f81000996406
991;8102f81000999204
992;8102f8100099d501
993;8102f810009b9201
994;8102f81000a05002
995;8102f81000a12705
996;0102f810041f527f
997;0102f810041f742b
998;0102f810041ff340
999;8102f81000996405
1000;8102f81000996c0a
1001;8102f81000997d07
1002;8102f81000999602
1003;8102f81000999c05
1004;8102f81000a78303
1005;8102f81000b9cc07
1006;0102f810041f0bf1
1007;0102f810041f4fdb
1008;0102f810041fa01a
1009;0102f810041fc01a
1010;0102f810070807a5
1011;0102f81007088274
1012;0102f8105109da56
1013;0102f81095000122
1014;8102f81000995c0c
1015;8102f81000996305
1016;8102f81000998e04
1017;8102f81000a05004
1018;0102f810041e4c03
1019;0102f810041f3481
1020;0102f810041f581f
1021;0102f810041f8ddb
1022;0102f810041fcf2d
1023;0102f81007084a91
1024;0102f8100708c623
1025;0102f81051098cf7
1026;0102f81095000378
1027;8102f81000995704
1028;8102f81000996c07
1029;8102f8100099b608
1030;8102f81000ae4b04
1031;8102f81000ae8f03
1032;0102f810041f31e6
1033;0102f810041f5700
1034;0102f810041f5f36
1035;0102f810041f7075
1036;0102f81007089f85
1037;0102f8100708a137
1038;8102f81000996803
1039;8102f8100099a304
1040;8102f8100099ab03
1041;8102f8100099bd09
1042;8102f810009f1701
1043;0102f810041f202d
1044;0102f810041f2ad1
1045;0102f810041f2cb8
1046;0102f810041f2eec
1047;0102f810041f3483
1048;0102f810041fad97
1049;8102f81000999e09
1050;8102f8100099a005
1051;8102f81000a13302
1052;8102f81000aeec01
1053;0102f810041e50d6
1054;0102f810041f02bd
1055;0102f810041f06e1
1056;0102f810041fc9ff
1057;0102f810070857d3
1058;0102f8100708f4fa
1059;0102f810041f189e
1060;0102f810041f8f1e
1061;0102f810041fc0d6
1062;0102f810041fdccd
1063;0102f810041fecc8
1064;0102f810041ff99a
1065;0102f81051094647
1066;8102f81000998b03
1067;8102f810009fd601
1068;8102f81000b9cb08
1069;0102f810041ec43f
1070;0102f810041f8f0b
1071;0102f810041f9a97
1072;0102f810041fac7e
1073;8102f8100099520b
1074;8102f810009c5104
1075;8102f81000aeeb01
1076;0102f810041e2d59
1077;0102f810041f2a81
1078;0102f810041f3fa9
1079;0102f810041f7911
1080;0102f810041f7f7a
1081;0102f810041f8924
1082;0102f810041f98fe
1083;0102f810041fde2c
1084;8102f81000995f03
1085;8102f81000997d02
1086;8102f8100099a30c
1087;8102f8100099ac0c
1088;8102f8100099b30c
1089;8102f81000babe03
1090;0102f810041e18aa
1091;0102f810041f2a0b
1092;0102f810041f2d3e
1093;0102f810041f3a0e
1094;0102f810041f3e52
1095;0102f810041ffcae
1096;0102f8100708059d
1097;8102f8100099640c
1098;8102f81000996c01
1099;8102f81000997008
1100;8102f81000999c08
1101;8102f8100099aa01
1102;8102f8100099c003
1103;8102f81000a10506
1104;0102f810041f3376
1105;0102f810041f503c
1106;0102f810041f7193
1107;0102f810041fa157
1108;0102f810041fc5ce
1109;0102f81007085ec5
1110;0102f81007089905
1111;0102f8100708a3a3
1112;8102f8100099ab06
1113;8102f8100099c004
1114;0102f810041e50d8
1115;0102f810041e9deb
1116;0102f810041f0045
1117;0102f810041f2454
1118;0102f810041f2eb2
1119;0102f810041fa9c1
1120;0102f810041fc00c
1121;0102f8105109006f
1122;8102f81000995207
1123;8102f81000995c0b
1124;8102f81000998c0b
1125;8102f8100099ac0a
1126;8102f8100099b603
1127;0102f810041e885e
1128;0102f810041f04a6
1129;0102f810041f9288
1130;0102f810041f9564
1131;0102f810041fa401
1132;0102f810041fe4d7
1133;0102f81051090068
1134;8102f81000995c05
1135;8102f8100099720b
1136;8102f81000999a06
1137;8102f8100099b20a
1138;8102f81000a45d05
1139;8102f81000a88102
1140;8102f81000ac0409
1141;8102f81000aef402
1142;0102f810041f2ad4
1143;0102f810041f50cb
1144;0102f810041f55fe
1145;0102f810041fed0b
1146;0102f81051092cb3
1147;8102f81000995e01
1148;8102f81000997204
1149;8102f8100099a00b
1150;8102f8100099a807
1151;8102f810009c5d04
1152;8102f810009c5d0a
1153;8102f81000aeeb06
1154;0102f810041f1745
1155;0102f810041f3e4f
1156;0102f810041f4eb1
1157;0102f810041feca6
1158;0102f810041ffae9
1159;0102f8100708a50e
1160;8102f81000995c03
1161;8102f81000998f04
1162;8102f81000a1050a
1163;0102f810041f3e1f
1164;0102f810041fcb46
1165;0102f810041fd77c
1166;0102f81007082b1a
1167;0102f81007082d73
1168;0102f8100708dda4
1169;0102f810510916e3
1170;8102f8100099ab0a
1171;8102f81000a12708
1172;8102f81000a13304
1173;8102f81000a41e02
1174;8102f81000a4d905
1175;8102f81000a68d04
1176;0102f810041f1fb5
1177;0102f810041f33e5
1178;0102f810041f7248
1179;0102f810041fbb84
1180;0102f810041fc87d
1181;0102f810041fcdbd
1182;0102f81007086622
1183;0102f8105109fe28
1184;8102f81000996c03
1185;8102f81000997504
1186;8102f8100099b001
1187;8102f8100099b007
1188;8102f81000a88101
1189;8102f81000ae7e01
1190;8102f81000b9c903
1191;0102f810041f0245
1192;0102f810041f721c
1193;0102f810041fa14a
1194;0102f810041ff539
1195;0102f8100708a6aa
1196;0102f81050fd7d69
1197;0102f8105109005a
1198;0102f8105109396f
1199;8102f8100099930a
1200;8102f8100099ad07
1201;8102f81000a13305
1202;8102f81000bad002
